Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Product ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer
GPA.3397-0704-2079-41240,2021-06-09,1623238562,Charged,dreamlte,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,GBP,2.74,0.55,3.29,,,,GB
GPA.3304-6338-9708-80820,2021-06-09,1623243479,Charged,OnePlus6,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,3.21,0.68,3.89,,,,ES
GPA.3309-0624-9595-72742,2021-06-09,1623244687,Charged,c2q,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,USD,3.99,0.29,4.28,Monticello,IL,61856,US
GPA.3314-2845-4421-13242,2021-06-09,1623244849,Charged,doha,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MXN,76.72,12.28,89.00,Puebla,PUE.,72590,MX
GPA.3343-3504-8240-14708,2021-06-09,1623249590,Charged,x1s,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,13.99,0.00,13.99,Fortaleza,CE,60442-605,BR
GPA.3382-8601-8198-31605,2021-06-09,1623252866,Charged,potter_nt,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,13.99,0.00,13.99,Patos de Minas,MG,38700488,BR
GPA.3310-2921-5281-09111,2021-06-09,1623253334,Charged,dream2lte,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,USD,3.87,0.00,3.87,Capital Federal,Buenos Aires,1122,AR
GPA.3306-6249-2166-02508,2021-06-09,1623257229,Charged,t2s,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,3.18,0.61,3.79,,,,DE
GPA.3395-6912-3991-72294,2021-06-09,1623258198,Charged,gauguin,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,2.11,0.48,2.59,,,,PT
GPA.3344-3573-1270-89223,2021-06-09,1623260492,Charged,a12,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,3.21,0.68,3.89,,,,ES
GPA.3363-7910-9173-69948,2021-06-09,1623263145,Charged,starlte,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,EUR,2.47,0.52,2.99,,,,BE
GPA.3344-8010-3730-41365,2021-06-09,1623264559,Charged,mdh50lm,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CLP,"2,773.00",527.00,"3,300.00",Santo Domingo,Valparaíso,,CL
GPA.3379-1472-5573-94959,2021-06-09,1623265123,Charged,hwbeethoven,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,SAR,14.77,2.22,16.99,البجادية,,,SA
GPA.3377-0581-1012-75763,2021-06-09,1623265834,Charged,HWLYA,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,SEK,21.60,5.40,27.00,,,,SE
GPA.3380-7589-4489-83979,2021-06-09,1623282701,Charged,p3s,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MXN,76.72,12.28,89.00,Hermosillo,SON.,83249,MX
GPA.3386-6066-5874-82068,2021-06-10,1623291084,Charged,a10s,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CLP,"2,773.00",527.00,"3,300.00",,,8320000,CL
GPA.3309-0477-4206-92457,2021-06-10,1623308037,Charged,joyeuse,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,4.99,1.00,5.99,,,,FR
GPA.3347-6965-5481-49620,2021-06-10,1623308713,Charged,G3121,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,4.99,1.00,5.99,,,,FR
GPA.3319-5108-3890-78451,2021-06-10,1623317147,Charged,x1s,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,RON,23.52,4.47,27.99,,,,RO
GPA.3318-9350-5054-21908,2021-06-10,1623321381,Charged,ASUS_X01BD_2,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,INR,466.10,83.90,550.00,Una,Gujarat,362560,IN
GPA.3395-9381-8267-32437,2021-06-10,1623323563,Charged,beyond1,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,SEK,25.60,6.40,32.00,,,,SE
GPA.3312-6636-7391-82274,2021-06-10,1623329030,Charged,T802,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,USD,5.70,0.29,5.99,Jidali,,973,BH
GPA.3356-2838-3311-86985,2021-06-10,1623330691,Charged,crownqltesq,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,USD,2.99,0.00,2.99,reseda,CA,91335,US
GPA.3370-9072-0643-09791,2021-06-10,1623336956,Charged,z3s,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,CZK,66.11,13.88,79.99,,,,CZ
GPA.3332-3328-9810-28183,2021-06-10,1623341015,Charged,beyondx,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,4.99,1.00,5.99,,,,FR
GPA.3339-1089-9830-50386,2021-06-10,1623348537,Charged,a30,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Recife,PE,51021360,BR
GPA.3348-1530-1351-54517,2021-06-10,1623353900,Charged,E2M,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,NGN,"1,140.00",0.00,"1,140.00",Jos,PLATEAU,,NG
GPA.3385-5288-8567-80035,2021-06-10,1623354888,Charged,HWMAR,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,NOK,52.00,13.00,65.00,,,,NO
GPA.3383-8898-9010-94211,2021-06-10,1623354934,Refund,x1s,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,2.06,-0.43,-2.49,,,,NL
GPA.3327-9430-8916-15226,2021-06-10,1623357175,Charged,sargo,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,JPY,310.00,0.00,310.00,東京,東京都,181-0002,JP
GPA.3338-7564-1368-28219,2021-06-10,1623366225,Charged,a20,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,AUD,3.90,0.39,4.29,,,4655,AU
GPA.3325-6957-7748-07039,2021-06-10,1623367457,Charged,a9y18qlte,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,THB,90.00,0.00,90.00,อ.เมืองขอนแก่น,ขอนแก่น,40000,TH
GPA.3349-5701-9052-70437,2021-06-11,1623369802,Charged,beyond1q,Remove all anoying ads (Notes - Notepad - Notes App for Android),owl.notes.notepad.notesappforandroid.notepadappforandroidfree,inapp,iapremoveadssale,CAD,3.99,0.00,3.99,Toronto,ON,M2R 1Z2,CA
GPA.3394-8349-6813-33216,2021-06-11,1623371773,Charged,SCV43-u,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,JPY,310.00,0.00,310.00,,,7510859,JP
GPA.3311-9311-9015-01683,2021-06-11,1623382844,Charged,x1s,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,5.03,0.96,5.99,,,,DE
GPA.3387-5067-1848-02202,2021-06-11,1623393557,Charged,1915,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,IDR,"43,000.00","4,300.00","47,300.00",,,,ID
GPA.3393-8168-7609-83238,2021-06-11,1623395228,Charged,a51,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,SAR,21.73,3.26,24.99,,,,SA
GPA.3325-1279-4509-52187,2021-06-11,1623408060,Charged,d2s,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,5.28,1.21,6.49,,,,PT
GPA.3348-8989-4520-54386,2021-06-11,1623415859,Charged,HWKobe-Q,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,EUR,2.49,0.50,2.99,,,,AT
GPA.3389-3758-0533-20564,2021-06-11,1623417875,Charged,j6primelte,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,NGN,"2,560.00",0.00,"2,560.00",Apo Abuja,FEDERAL CAPITAL TERRITORY,,NG
GPA.3322-0744-5853-41217,2021-06-11,1623418176,Charged,a12,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.03,0.96,5.99,,,,DE
GPA.3314-2359-9198-40367,2021-06-11,1623424468,Charged,x1s,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,5.03,0.96,5.99,,,,DE
GPA.3371-1091-8988-54922,2021-06-11,1623429380,Charged,astro,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Adamantina,SP,18170-000,BR
GPA.3394-2179-7580-08575,2021-06-11,1623443319,Charged,greatlte,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,RON,23.52,4.47,27.99,,,,RO
GPA.3300-1625-1604-28254,2021-06-11,1623447034,Charged,beyond2,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,4.95,1.04,5.99,,,,ES
GPA.3348-7898-8367-94662,2021-06-12,1623460693,Charged,sofiar,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CLP,"4,202.00",798.00,"5,000.00",,,,CL
GPA.3383-2226-3030-98575,2021-06-12,1623464416,Charged,a50,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,EUR,2.47,0.52,2.99,,,,ES
GPA.3326-6502-8392-36476,2021-06-12,1623477312,Charged,a52xq,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,SAR,21.73,3.26,24.99,Abha,,61988,SA
GPA.3391-0134-8130-12310,2021-06-12,1623482144,Charged,OBY,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,JPY,310.00,0.00,310.00,,,322-2522,JP
GPA.3300-8970-7286-15638,2021-06-12,1623504630,Charged,HWMHA,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,PEN,10.99,0.00,10.99,Miraflores,,,PE
GPA.3306-0310-8213-68576,2021-06-12,1623504808,Charged,o1s,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.03,0.96,5.99,,,,DE
GPA.3351-5345-8654-50509,2021-06-12,1623508489,Charged,j6lte,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Manacapuru,AM,69400-797,BR
GPA.3388-2029-3627-11207,2021-06-12,1623510699,Charged,gauguin,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,CLP,"2,101.00",399.00,"2,500.00",,,8320000,CL
GPA.3399-7049-5305-01266,2021-06-12,1623521957,Charged,OnePlus7TPro,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,4.95,1.04,5.99,,,,ES
GPA.3379-1197-9353-45832,2021-06-12,1623523483,Charged,j4primelte,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Maracanaú,CE,61905530,BR
GPA.3332-8452-0668-02836,2021-06-12,1623534312,Charged,crownlte,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,SAR,23.47,3.52,26.99,,,,SA
GPA.3378-3349-0773-94909,2021-06-13,1623548294,Charged,pokerp,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CLP,"4,202.00",798.00,"5,000.00",Santa Cruz,O'HIGGINS,3130000,CL
GPA.3359-1806-7575-27047,2021-06-13,1623556437,Charged,z3s,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MMK,"9,000.00",0.00,"9,000.00",Yangon,,11181,MM
GPA.3304-7231-4549-91357,2021-06-13,1623558850,Charged,gts7lwifi,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,KRW,"6,364.00",636.00,"7,000.00",용인시,경기도,446-734,KR
GPA.3398-0445-1600-52273,2021-06-13,1623572383,Charged,d2s,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,KES,689.66,110.34,800.00,Nairobi,,12106,KE
GPA.3397-2096-1101-12480,2021-06-13,1623584001,Charged,a12,"Remove all Ads forever (Currency exchange, Rate exchange & Money exchange)",currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,EUR,2.43,0.46,2.89,,,,DE
GPA.3377-0523-4836-36852,2021-06-13,1623591965,Charged,d2s,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.03,0.96,5.99,,,,DE
GPA.3312-9580-7591-21993,2021-06-13,1623597034,Charged,HWANE,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MXN,116.38,18.62,135.00,,,56580,MX
GPA.3336-2976-2237-25632,2021-06-13,1623604852,Charged,c1q,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,USD,2.99,0.27,3.26,EDGEWOOD,WA,98372,US
GPA.3315-9280-3490-45893,2021-06-13,1623610494,Charged,a70q,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,USD,5.99,0.00,5.99,Manassas Park,VA,20111,US
GPA.3309-2652-1743-08993,2021-06-13,1623611976,Charged,d3787_32,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,4.99,1.00,5.99,,,,FR
GPA.3383-7630-2335-55854,2021-06-13,1623622297,Charged,sunny,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,4.91,1.08,5.99,,,,IT
GPA.3304-7109-0159-32710,2021-06-13,1623622851,Charged,nairo,"Remove all Ads forever (Currency exchange, Rate exchange & Money exchange)",currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,GBP,2.16,0.43,2.59,,,,GB
GPA.3361-3606-4473-82593,2021-06-14,1623633865,Charged,beyond2,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MXN,116.38,18.62,135.00,,,52929,MX
GPA.3331-3263-9549-16177,2021-06-14,1623637036,Charged,beyond1,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,AUD,8.17,0.82,8.99,Greenslopes,QLD,4120,AU
GPA.3354-9559-8560-73912,2021-06-14,1623639182,Charged,a50s,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,VND,"69,000.00",0.00,"69,000.00",,,,VN
GPA.3316-5220-7763-24652,2021-06-14,1623651536,Charged,z3s,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.03,0.96,5.99,,,,DE
GPA.3300-7186-1483-76273,2021-06-14,1623656250,Charged,HWVOG,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,GBP,3.16,0.83,3.99,,,,GB
GPA.3343-3795-9145-15520,2021-06-14,1623660831,Charged,P932F50,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MXN,116.38,18.62,135.00,,,77517,MX
GPA.3358-9974-4201-14848,2021-06-14,1623661850,Charged,dreamlte,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,4.91,1.08,5.99,,,,SI
GPA.3358-4437-8521-98529,2021-06-14,1623668385,Charged,bloomq,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CLP,"4,202.00",798.00,"5,000.00",,,2910000,CL
GPA.3327-3959-6125-65541,2021-06-14,1623679300,Charged,CPH1901,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,IDR,"43,000.00","4,300.00","47,300.00",,,86554,ID
GPA.3321-2563-8328-77191,2021-06-14,1623682515,Charged,r7,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,ZAR,80.86,12.13,92.99,Lephalale,,0557,ZA
GPA.3361-8324-5986-25532,2021-06-14,1623686773,Charged,d2q,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,USD,5.99,0.45,6.44,JACKSONVILLE,FL,32256,US
GPA.3308-9408-0096-44318,2021-06-15,1623727796,Charged,a31,"Remove all Ads forever (Currency exchange, Rate exchange & Money exchange)",currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,USD,2.99,0.25,3.24,Santa Fe,NM,87501,US
GPA.3326-6502-8392-36476,2021-06-15,1623737112,Refund,a52xq,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,SAR,21.73,-3.26,-24.99,Abha,,61988,SA
GPA.3391-0134-8130-12310,2021-06-15,1623741945,Refund,OBY,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,JPY,310.00,0.00,-310.00,,,322-2522,JP
GPA.3308-6903-3264-44138,2021-06-15,1623746728,Charged,angelican,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,RUB,224.17,44.83,269.00,Khabarovsk,Хабаровский край,680054,RU
GPA.3305-8064-9060-14983,2021-06-15,1623747023,Charged,olive,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,4.95,1.04,5.99,,,,ES
GPA.3397-1561-8585-06516,2021-06-15,1623748295,Charged,daisy_sprout,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,4.91,1.08,5.99,,,,IT
GPA.3315-7893-9339-81866,2021-06-15,1623753996,Charged,a6plte,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,4.95,1.04,5.99,,,,BE
GPA.3313-4996-3147-17518,2021-06-15,1623755131,Charged,a02q,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,THB,90.00,0.00,90.00,,,38220,TH
GPA.3384-9194-2079-26235,2021-06-15,1623757463,Charged,a31,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CLP,"4,202.00",798.00,"5,000.00",Santiago,REGIÓN METROPOLITANA,8330479,CL
GPA.3379-1197-9353-45832,2021-06-15,1623783284,Refund,j4primelte,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,-30.99,Maracanaú,CE,61905530,BR
GPA.3399-3947-3348-30363,2021-06-15,1623784524,Charged,HWMAR,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,4.99,1.00,5.99,,,,FR
GPA.3315-0153-1621-79143,2021-06-15,1623790631,Charged,herolte,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,EUR,2.47,0.52,2.99,,,,NL
GPA.3378-3349-0773-94909,2021-06-16,1623808094,Refund,pokerp,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CLP,"4,202.00",-798.00,"-5,000.00",Santa Cruz,O'HIGGINS,3130000,CL
GPA.3370-0717-6053-60847,2021-06-16,1623814881,Charged,HWINE,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,VND,"69,000.00",0.00,"69,000.00",Đà Nẵng,ĐÀ NẴNG,,VN
GPA.3376-3009-2114-84667,2021-06-16,1623822516,Charged,a50,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MXN,116.38,18.62,135.00,,,45067,MX
GPA.3338-4658-1513-00657,2021-06-16,1623831167,Charged,HWVOG,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,GBP,4.16,0.83,4.99,,,,GB
GPA.3398-0445-1600-52273,2021-06-16,1623832183,Refund,d2s,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,KES,689.66,-110.34,-800.00,Nairobi,,12106,KE
GPA.3315-9517-8986-84684,2021-06-16,1623834145,Charged,a71,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,HRK,36.00,9.00,45.00,,,,HR
GPA.3321-2584-7428-42162,2021-06-16,1623856704,Charged,a50,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,4.95,1.04,5.99,,,,ES
GPA.3320-0781-7788-29522,2021-06-16,1623857109,Charged,gtelwifiue,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,USD,5.99,0.45,6.44,PENSACOLA,FL,32506,US
GPA.3306-7812-6844-30648,2021-06-16,1623860332,Charged,j4primelte,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Maracanaú,CE,61905530,BR
GPA.3305-9781-6341-74344,2021-06-16,1623864856,Charged,cannong,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,USD,5.87,0.00,5.87,Ciudad Autonoma de Buenos Aires,CAPITAL FEDERAL,1424,AR
GPA.3330-7168-1794-43160,2021-06-16,1623868635,Charged,HWSTK-HF,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,MXN,125.00,20.00,145.00,,,90110,MX
GPA.3393-0310-1402-10902,2021-06-16,1623876846,Charged,beyond1,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,BRL,29.99,0.00,29.99,Teófilo Otoni,MG,39801115,BR
GPA.3374-0309-8669-76714,2021-06-17,1623892058,Charged,odessa,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,CLP,"4,454.00",846.00,"5,300.00",Linares,Maule,3405075,CL
